,Unnamed: 0,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra,wrong_name,B,CAT-DEC,CAT-RA,H,I,J,K,R,U,V,g,hd_name,i,name,r,u,z
5963,5771,delta Cep,58.4151944444,delcep,ri090024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5964,5771,delta Cep,58.4151944444,delcep,ri090024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5965,5772,delta Cep,58.4151944444,delcep,ri090039.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5966,5772,delta Cep,58.4151944444,delcep,ri090039.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5967,5773,delta Cep,58.4151944444,delcep,ri090043.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5968,5773,delta Cep,58.4151944444,delcep,ri090043.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5969,5774,delta Cep,58.4151944444,delcep,ri090056.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5970,5774,delta Cep,58.4151944444,delcep,ri090056.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5971,5775,delta Cep,58.4151944444,delcep,ri090057.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5972,5775,delta Cep,58.4151944444,delcep,ri090057.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5973,5776,delta Cep,58.4151944444,delcep,ri090063.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5974,5776,delta Cep,58.4151944444,delcep,ri090063.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5975,5777,delta Cep,58.4151944444,delcep,ri270007.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5976,5777,delta Cep,58.4151944444,delcep,ri270007.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5977,5778,delta Cep,58.4151944444,delcep,ri270024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5978,5778,delta Cep,58.4151944444,delcep,ri270024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5979,5779,delta Cep,58.4151944444,delcep,ri270046.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5980,5779,delta Cep,58.4151944444,delcep,ri270046.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5981,5780,delta Cep,58.4151944444,delcep,ri280017.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5982,5780,delta Cep,58.4151944444,delcep,ri280017.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5983,5781,delta Cep,58.4151944444,delcep,ri280025.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5984,5781,delta Cep,58.4151944444,delcep,ri280025.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5985,5782,delta Cep,58.4151944444,delcep,ri280038.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5986,5782,delta Cep,58.4151944444,delcep,ri280038.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5987,5783,delta Cep,58.4151944444,delcep,ri280042.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5988,5783,delta Cep,58.4151944444,delcep,ri280042.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5989,5784,delta Cep,58.4151944444,delcep,ri280043.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5990,5784,delta Cep,58.4151944444,delcep,ri280043.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5991,5785,delta Cep,58.4151944444,delcep,ri280061.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5992,5785,delta Cep,58.4151944444,delcep,ri280061.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5993,5786,delta Cep,58.4151944444,delcep,rj110002.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5994,5786,delta Cep,58.4151944444,delcep,rj110002.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5995,5787,delta Cep,58.4151944444,delcep,rj110003.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5996,5787,delta Cep,58.4151944444,delcep,rj110003.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5997,5788,delta Cep,58.4151944444,delcep,rj120015.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5998,5788,delta Cep,58.4151944444,delcep,rj120015.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
5999,5789,delta Cep,58.4151944444,delcep,rj120019.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6000,5789,delta Cep,58.4151944444,delcep,rj120019.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6001,5790,delta Cep,58.4151944444,delcep,rj120026.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6002,5790,delta Cep,58.4151944444,delcep,rj120026.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6003,5791,delta Cep,58.4151944444,delcep,rj170021.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6004,5791,delta Cep,58.4151944444,delcep,rj170021.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6005,5792,delta Cep,58.4151944444,delcep,rj180024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6006,5792,delta Cep,58.4151944444,delcep,rj180024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6007,5793,delta Cep,58.4151944444,delcep,rj310003.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6008,5793,delta Cep,58.4151944444,delcep,rj310003.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6009,5794,delta Cep,58.4151944444,delcep,rj310004.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6010,5794,delta Cep,58.4151944444,delcep,rj310004.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6011,5795,delta Cep,58.4151944444,delcep,rk010007.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6012,5795,delta Cep,58.4151944444,delcep,rk010007.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6013,5796,delta Cep,58.4151944444,delcep,rk030012.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6014,5796,delta Cep,58.4151944444,delcep,rk030012.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6015,5797,delta Cep,58.4151944444,delcep,rk050009.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6016,5797,delta Cep,58.4151944444,delcep,rk050009.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6017,5798,delta Cep,58.4151944444,delcep,rk050016.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6018,5798,delta Cep,58.4151944444,delcep,rk050016.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6019,5799,delta Cep,58.4151944444,delcep,rk050020.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6020,5799,delta Cep,58.4151944444,delcep,rk050020.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6021,5800,delta Cep,58.4151944444,delcep,rk050024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6022,5800,delta Cep,58.4151944444,delcep,rk050024.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6023,5801,delta Cep,58.4151944444,delcep,rk100008.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6024,5801,delta Cep,58.4151944444,delcep,rk100008.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6025,5802,delta Cep,58.4151944444,delcep,rk270012.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6026,5802,delta Cep,58.4151944444,delcep,rk270012.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6027,5803,delta Cep,58.4151944444,delcep,rk270014.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6028,5803,delta Cep,58.4151944444,delcep,rk270014.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6029,5804,delta Cep,58.4151944444,delcep,rk270020.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6030,5804,delta Cep,58.4151944444,delcep,rk270020.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6031,5805,delta Cep,58.4151944444,delcep,sc190007.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6032,5805,delta Cep,58.4151944444,delcep,sc190007.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6033,5806,delta Cep,58.4151944444,delcep,sd010012.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6034,5806,delta Cep,58.4151944444,delcep,sd010012.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6035,5807,delta Cep,58.4151944444,delcep,sd010020.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6036,5807,delta Cep,58.4151944444,delcep,sd010020.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6037,5808,delta Cep,58.4151944444,delcep,sd050002.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6038,5808,delta Cep,58.4151944444,delcep,sd050002.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6039,5809,delta Cep,58.4151944444,delcep,sd060018.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6040,5809,delta Cep,58.4151944444,delcep,sd060018.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6041,5810,delta Cep,58.4151944444,delcep,sd060026.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6042,5810,delta Cep,58.4151944444,delcep,sd060026.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6043,5811,delta Cep,58.4151944444,delcep,sd060028.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6044,5811,delta Cep,58.4151944444,delcep,sd060028.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6045,5812,delta Cep,58.4151944444,delcep,sd060046.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6046,5812,delta Cep,58.4151944444,delcep,sd060046.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6047,5813,delta Cep,58.4151944444,delcep,sd090017.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6048,5813,delta Cep,58.4151944444,delcep,sd090017.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6049,5814,delta Cep,58.4151944444,delcep,sd090035.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6050,5814,delta Cep,58.4151944444,delcep,sd090035.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6051,5815,delta Cep,58.4151944444,delcep,sd090036.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6052,5815,delta Cep,58.4151944444,delcep,sd090036.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6053,5816,delta Cep,58.4151944444,delcep,sd100029.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6054,5816,delta Cep,58.4151944444,delcep,sd100029.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6055,5817,delta Cep,58.4151944444,delcep,sd100038.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6056,5817,delta Cep,58.4151944444,delcep,sd100038.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6057,5818,delta Cep,58.4151944444,delcep,sd100039.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6058,5818,delta Cep,58.4151944444,delcep,sd100039.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6059,5819,delta Cep,58.4151944444,delcep,sd100040.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6060,5819,delta Cep,58.4151944444,delcep,sd100040.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6061,5820,delta Cep,58.4151944444,delcep,sd110031.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6062,5820,delta Cep,58.4151944444,delcep,sd110031.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6063,5821,delta Cep,58.4151944444,delcep,sd120011.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6064,5821,delta Cep,58.4151944444,delcep,sd120011.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6065,5822,delta Cep,58.4151944444,delcep,sd150047.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6066,5822,delta Cep,58.4151944444,delcep,sd150047.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6067,5823,delta Cep,58.4151944444,delcep,sd150065.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6068,5823,delta Cep,58.4151944444,delcep,sd150065.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6069,5824,delta Cep,58.4151944444,delcep,sg260031.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6070,5824,delta Cep,58.4151944444,delcep,sg260031.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6071,5825,delta Cep,58.4151944444,delcep,si080042.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6072,5825,delta Cep,58.4151944444,delcep,si080042.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6073,5826,delta Cep,58.4151944444,delcep,si080043.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6074,5826,delta Cep,58.4151944444,delcep,si080043.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6075,5827,delta Cep,58.4151944444,delcep,si080072.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6076,5827,delta Cep,58.4151944444,delcep,si080072.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6077,5828,delta Cep,58.4151944444,delcep,si080092.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6078,5828,delta Cep,58.4151944444,delcep,si080092.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
6079,5829,delta Cep,58.4151944444,delcep,si160030.fits,+58:24:54.70,22:29:10.267,5,delta Cep,337.292779167,,4.81,58.4151983,337.29277091,2.608,3.219,2.865,2.354,,,4.07,,HD 213306,,delta Cep,,,
